Distance,AnswerType,ID,Question
171.6175575292101,2,fc39f6d2-ee77-4909-87a8-4670b4d24058,6
325.36654145434596,2,3d4859a7-43a0-4dd2-8273-356858b13596,23
7.1049539022529995,1,3d4859a7-43a0-4dd2-8273-356858b13596,23
348.8303708664742,1,3d4859a7-43a0-4dd2-8273-356858b13596,11
931.2484047422843,2,3d4859a7-43a0-4dd2-8273-356858b13596,15
1114.2501990816472,1,3d4859a7-43a0-4dd2-8273-356858b13596,21
130.70163975003314,1,3d4859a7-43a0-4dd2-8273-356858b13596,19
209.53031378187268,1,3d4859a7-43a0-4dd2-8273-356858b13596,16
294.27168796991884,2,2dc12d62-5822-4216-9ee3-829062b586d5,23
13.365138615622088,1,2dc12d62-5822-4216-9ee3-829062b586d5,23
355.55827391929336,1,2dc12d62-5822-4216-9ee3-829062b586d5,11
936.0730127788685,2,2dc12d62-5822-4216-9ee3-829062b586d5,15
1102.1623506629803,1,2dc12d62-5822-4216-9ee3-829062b586d5,21
125.81870446381193,1,2dc12d62-5822-4216-9ee3-829062b586d5,19
229.60851953254988,2,2dc12d62-5822-4216-9ee3-829062b586d5,16
252.24040688937959,2,2dc12d62-5822-4216-9ee3-829062b586d5,20
190.11565393678225,1,2dc12d62-5822-4216-9ee3-829062b586d5,7
108.8933602055275,2,2dc12d62-5822-4216-9ee3-829062b586d5,24
250.96382207531815,2,2dc12d62-5822-4216-9ee3-829062b586d5,6
325.54960467789806,2,2dc12d62-5822-4216-9ee3-829062b586d5,10
422.4077183778818,2,2dc12d62-5822-4216-9ee3-829062b586d5,17
278.6877455711463,2,2dc12d62-5822-4216-9ee3-829062b586d5,4
278.6877455711463,2,2dc12d62-5822-4216-9ee3-829062b586d5,3
105.4870061286072,2,2dc12d62-5822-4216-9ee3-829062b586d5,2
469.0796900177929,2,2dc12d62-5822-4216-9ee3-829062b586d5,12
524.3815363870731,2,2dc12d62-5822-4216-9ee3-829062b586d5,13
622.5214383104645,2,2dc12d62-5822-4216-9ee3-829062b586d5,22
87.56076951261312,2,2dc12d62-5822-4216-9ee3-829062b586d5,14
318.4690245092836,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,23
22.580889006919552,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,23
349.23413142740003,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,11
931.8242212716883,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,15
1110.1064421456078,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,21
132.0200547240092,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,19
218.44898729680142,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,16
227.78165222343202,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,20
58.59365188316331,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,7
67.62841089387403,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,24
151.76149734637272,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,6
123.88547650699702,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,10
358.03942286574176,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,17
280.9933465715668,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,4
280.05151127415525,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,3
311.7500054196214,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,2
670.2619951186662,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,12
671.2452427152227,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,13
832.1522917015728,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,22
144.221679688944,4,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,14
178.78021628498647,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,23
363.6059095258507,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,11
938.4946954584238,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,15
1119.6554305213965,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,21
127.53836460670679,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,19
216.0931789785589,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,16
153.81885583107407,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,20
88.19686312059314,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,7
72.49446676253929,1,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,24
160.04940792759604,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,6
125.69631689574763,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,10
354.7012316505251,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,17
278.53901701801914,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,4
278.53901701801914,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,3
314.1675865600203,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,2
667.3990462403697,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,12
667.095825071734,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,13
830.6343968309227,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,22
143.91065994942107,2,2223d3a1-ac38-45a2-8eb2-42fdb0b132f7,14
19.08474733094275,1,535240bc-23f8-4dfb-8b25-3a2fd8500065,8
34.94754027434752,1,ef3b27e3-3377-4053-9595-9e207cb2a98c,8
43.82042167707889,1,ef3b27e3-3377-4053-9595-9e207cb2a98c,8
99.17949993348714,2,ef3b27e3-3377-4053-9595-9e207cb2a98c,18
17.88004057151413,1,ef3b27e3-3377-4053-9595-9e207cb2a98c,24
35.077430736928854,3,3b1d41db-3a66-4344-89ae-74155f430f76,8
25.261230693738984,3,3b1d41db-3a66-4344-89ae-74155f430f76,8
101.52288908774263,3,3b1d41db-3a66-4344-89ae-74155f430f76,18
56.069173575219956,3,3b1d41db-3a66-4344-89ae-74155f430f76,24
172.7403440254638,4,3b1d41db-3a66-4344-89ae-74155f430f76,6
61.016943251337786,4,3b1d41db-3a66-4344-89ae-74155f430f76,1
116.61972017085976,4,3b1d41db-3a66-4344-89ae-74155f430f76,2
245.04176584531137,4,3b1d41db-3a66-4344-89ae-74155f430f76,3
14.24161045288429,4,3b1d41db-3a66-4344-89ae-74155f430f76,4
473.5067288436148,4,3b1d41db-3a66-4344-89ae-74155f430f76,5
10.355992576413454,3,3b1d41db-3a66-4344-89ae-74155f430f76,22
381.1890569910876,4,3b1d41db-3a66-4344-89ae-74155f430f76,12
128.5358035560178,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,8
226.41092994827156,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,18
260.5397721424023,1,9432233c-af2d-4a15-b091-dc7702a9cf6d,24
165.28483900919974,1,9432233c-af2d-4a15-b091-dc7702a9cf6d,6
56.86713076391114,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,1
114.68425884152434,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,2
7.093974887706411,1,9432233c-af2d-4a15-b091-dc7702a9cf6d,3
231.28059301378786,1,9432233c-af2d-4a15-b091-dc7702a9cf6d,4
767.1215122224279,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,5
394.47941612190465,1,9432233c-af2d-4a15-b091-dc7702a9cf6d,22
394.4876389771833,1,9432233c-af2d-4a15-b091-dc7702a9cf6d,12
312.6652433229615,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,13
437.32781066192234,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,14
1102.6168140361046,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,15
598.4422381804288,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,21
1003.341023012898,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,19
1077.8609232355236,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,16
1406.0331447864019,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,11
1228.4775109107366,2,9432233c-af2d-4a15-b091-dc7702a9cf6d,23
117.38690613087388,2,d6947ea9-c055-43f8-8d51-1d1dc82bf909,9
597.9365898867791,1,d6947ea9-c055-43f8-8d51-1d1dc82bf909,9
309.00826870342775,1,d6947ea9-c055-43f8-8d51-1d1dc82bf909,14
932.3949842657172,2,d6947ea9-c055-43f8-8d51-1d1dc82bf909,15
653.1650278268374,2,236d6aa9-b19f-45e0-8911-bbe28fd65997,9
44.14607873852775,1,236d6aa9-b19f-45e0-8911-bbe28fd65997,9
305.7488287576197,1,236d6aa9-b19f-45e0-8911-bbe28fd65997,14
910.8633315731507,2,236d6aa9-b19f-45e0-8911-bbe28fd65997,15
589.1826647308302,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,18
390.12593527075956,1,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,5
151.74190630720386,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,4
161.69993116751002,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,1
541.0446316315981,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,3
307.09278126047366,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,22
293.99207043897314,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,6
218.6781085769669,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,17
108.43111384772888,2,5052b33b-9559-48a9-8d2b-f431f7c4d7f7,20
10.49904734617494,1,20b20bcb-5777-4a84-aa74-bb916c18bde4,18
326.4488207565131,2,20b20bcb-5777-4a84-aa74-bb916c18bde4,18
456.7993645942159,2,20b20bcb-5777-4a84-aa74-bb916c18bde4,10
269.0529135502106,1,20b20bcb-5777-4a84-aa74-bb916c18bde4,5
310.80026341351544,4,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,23
22.10901141386373,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,23
608.1313345750832,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,11
305.0099280252773,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,14
395.13699513294324,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,15
125.9363847587378,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,19
246.57278175172073,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,16
274.66123698314107,4,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,20
489.2549082015331,4,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,10
145.78759580390394,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,6
463.053615580941,4,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,24
111.23625611589476,2,7a813379-3183-4779-96f0-8bac1f111826,9
280.03627196552713,2,7a813379-3183-4779-96f0-8bac1f111826,9
19.20192231181985,1,7a813379-3183-4779-96f0-8bac1f111826,23
150.81844950790546,1,7a813379-3183-4779-96f0-8bac1f111826,11
43.48675921466095,1,7a813379-3183-4779-96f0-8bac1f111826,16
940.5023226520194,2,7a813379-3183-4779-96f0-8bac1f111826,19
438.4033819887086,2,7a813379-3183-4779-96f0-8bac1f111826,21
712.2795581096949,2,7a813379-3183-4779-96f0-8bac1f111826,15
640.4568598018283,2,7a813379-3183-4779-96f0-8bac1f111826,14
280.68254386162465,1,7a813379-3183-4779-96f0-8bac1f111826,13
488.2506151934894,2,7a813379-3183-4779-96f0-8bac1f111826,12
706.0931156145062,2,7a813379-3183-4779-96f0-8bac1f111826,22
492.025869954426,1,7a813379-3183-4779-96f0-8bac1f111826,5
180.2057202295366,2,7a813379-3183-4779-96f0-8bac1f111826,4
152.90770614386443,2,7a813379-3183-4779-96f0-8bac1f111826,3
148.02032769625558,2,7a813379-3183-4779-96f0-8bac1f111826,2
306.1112200128589,2,7a813379-3183-4779-96f0-8bac1f111826,1
377.5940143319576,1,7a813379-3183-4779-96f0-8bac1f111826,6
154.12573083140433,2,7a813379-3183-4779-96f0-8bac1f111826,24
112.54954391298429,1,7a813379-3183-4779-96f0-8bac1f111826,18
413.80157932600486,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,9
259.0392460536361,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,9
66.33235583376806,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,23
199.74204548498685,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,11
141.28454927445625,1,a8405b3d-25ad-4124-84a3-ad6e9905d58f,16
945.109860103136,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,19
436.34721378684367,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,21
713.4871353381379,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,15
647.1728317321167,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,14
286.01611142671044,1,a8405b3d-25ad-4124-84a3-ad6e9905d58f,13
487.78028706165003,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,12
706.4768657935394,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,22
492.3560668441323,1,a8405b3d-25ad-4124-84a3-ad6e9905d58f,5
161.06203778172633,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,4
157.60663234498128,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,3
152.82902299648086,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,2
308.493302671704,2,a8405b3d-25ad-4124-84a3-ad6e9905d58f,1
361.63079545549874,1,a8405b3d-25ad-4124-84a3-ad6e9905d58f,6
138.97399549992392,1,a8405b3d-25ad-4124-84a3-ad6e9905d58f,24
51.997305863903435,1,a8405b3d-25ad-4124-84a3-ad6e9905d58f,18
40.262545504436446,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,8
277.932254476676,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,8
60.04404486007773,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,23
141.26456212753376,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,11
81.11787586955998,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,16
444.43506539426835,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,19
712.7429609844602,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,15
242.28703692354463,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,14
348.56865135256237,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,13
118.48424391594939,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,12
124.46367080670984,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,24
213.44178160756974,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,7
281.5429230493642,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,20
226.1732151753221,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,17
494.28266616517334,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,6
165.15016630874558,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,22
81.02952666115222,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,3
152.0135114256537,2,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,1
347.68195662816595,1,ae17c406-b4c7-4abf-9dcb-c72729c9abc6,4
294.9949009386512,4,b733084e-aaa3-4f51-9231-215e764cccf6,23
34.887392156108234,3,b733084e-aaa3-4f51-9231-215e764cccf6,23
353.87482864100156,4,b733084e-aaa3-4f51-9231-215e764cccf6,11
995.4529889175707,4,b733084e-aaa3-4f51-9231-215e764cccf6,15
104.64965217329885,3,b733084e-aaa3-4f51-9231-215e764cccf6,21
135.51261967380088,4,b733084e-aaa3-4f51-9231-215e764cccf6,19
118.96971719807082,3,b733084e-aaa3-4f51-9231-215e764cccf6,16
167.7695087372677,4,b733084e-aaa3-4f51-9231-215e764cccf6,20
220.8299961609714,3,b733084e-aaa3-4f51-9231-215e764cccf6,7
64.12667942755049,3,b733084e-aaa3-4f51-9231-215e764cccf6,24
170.21682566754825,4,b733084e-aaa3-4f51-9231-215e764cccf6,6
282.38624206834686,4,b733084e-aaa3-4f51-9231-215e764cccf6,10
322.47749385805776,3,b733084e-aaa3-4f51-9231-215e764cccf6,17
152.64246079719857,4,b733084e-aaa3-4f51-9231-215e764cccf6,4
152.64246079719857,4,b733084e-aaa3-4f51-9231-215e764cccf6,3
482.41125457880366,3,b733084e-aaa3-4f51-9231-215e764cccf6,2
376.139464073024,4,b733084e-aaa3-4f51-9231-215e764cccf6,12
466.4605456472311,4,b733084e-aaa3-4f51-9231-215e764cccf6,13
524.8897950053936,4,b733084e-aaa3-4f51-9231-215e764cccf6,22
181.18658236174176,4,b733084e-aaa3-4f51-9231-215e764cccf6,14
291.43026003477866,2,df230a9a-da4b-4202-89a2-6716785726de,23
27.276245134340307,1,df230a9a-da4b-4202-89a2-6716785726de,23
355.58024875598784,2,df230a9a-da4b-4202-89a2-6716785726de,11
1089.8434139351461,2,df230a9a-da4b-4202-89a2-6716785726de,15
253.4037770671413,1,df230a9a-da4b-4202-89a2-6716785726de,21
131.7689397759268,2,df230a9a-da4b-4202-89a2-6716785726de,19
111.96339355289565,1,df230a9a-da4b-4202-89a2-6716785726de,16
151.42598805381863,2,df230a9a-da4b-4202-89a2-6716785726de,20
204.75663523501117,1,df230a9a-da4b-4202-89a2-6716785726de,7
16.509135849959303,1,df230a9a-da4b-4202-89a2-6716785726de,24
168.05439866000535,2,df230a9a-da4b-4202-89a2-6716785726de,6
282.6066576501081,2,df230a9a-da4b-4202-89a2-6716785726de,10
317.6048115632562,1,df230a9a-da4b-4202-89a2-6716785726de,17
154.39735104426398,2,df230a9a-da4b-4202-89a2-6716785726de,4
154.39735104426398,2,df230a9a-da4b-4202-89a2-6716785726de,3
481.8736301065552,1,df230a9a-da4b-4202-89a2-6716785726de,2
374.6239065710154,2,df230a9a-da4b-4202-89a2-6716785726de,12
469.8097243368441,2,df230a9a-da4b-4202-89a2-6716785726de,13
528.0565619587753,2,df230a9a-da4b-4202-89a2-6716785726de,22
176.6847948080119,2,df230a9a-da4b-4202-89a2-6716785726de,14
